"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Nevada"	"32"	"2015"	"2015"	"Male"	"M"	343	1447422	23.7
	"Nevada"	"32"	"2016"	"2016"	"Female"	"F"	80	1466061	5.5
	"Nevada"	"32"	"2016"	"2016"	"Male"	"M"	409	1473997	27.7
	"New Hampshire"	"33"	"1999"	"1999"	"Male"	"M"	64	600605	10.7
	"New Hampshire"	"33"	"2000"	"2000"	"Male"	"M"	70	607687	11.5
	"New Hampshire"	"33"	"2001"	"2001"	"Female"	"F"	12	637412	1.9 (Unreliable)
	"New Hampshire"	"33"	"2001"	"2001"	"Male"	"M"	79	618105	12.8
	"New Hampshire"	"33"	"2002"	"2002"	"Male"	"M"	65	625409	10.4
	"New Hampshire"	"33"	"2003"	"2003"	"Male"	"M"	79	631327	12.5
	"New Hampshire"	"33"	"2004"	"2004"	"Male"	"M"	60	636276	9.4
	"New Hampshire"	"33"	"2005"	"2005"	"Female"	"F"	10	657932	1.5 (Unreliable)
	"New Hampshire"	"33"	"2005"	"2005"	"Male"	"M"	78	640560	12.2
	"New Hampshire"	"33"	"2006"	"2006"	"Female"	"F"	10	662773	1.5 (Unreliable)
	"New Hampshire"	"33"	"2006"	"2006"	"Male"	"M"	72	645616	11.2
	"New Hampshire"	"33"	"2007"	"2007"	"Female"	"F"	10	664987	1.5 (Unreliable)
	"New Hampshire"	"33"	"2007"	"2007"	"Male"	"M"	68	647553	10.5
	"New Hampshire"	"33"	"2008"	"2008"	"Female"	"F"	14	666576	2.1 (Unreliable)
	"New Hampshire"	"33"	"2008"	"2008"	"Male"	"M"	79	649330	12.2
	"New Hampshire"	"33"	"2009"	"2009"	"Female"	"F"	15	666875	2.2 (Unreliable)
	"New Hampshire"	"33"	"2009"	"2009"	"Male"	"M"	74	649227	11.4
	"New Hampshire"	"33"	"2010"	"2010"	"Female"	"F"	20	667076	3.0
	"New Hampshire"	"33"	"2010"	"2010"	"Male"	"M"	96	649394	14.8
	"New Hampshire"	"33"	"2011"	"2011"	"Female"	"F"	12	667689	1.8 (Unreliable)
	"New Hampshire"	"33"	"2011"	"2011"	"Male"	"M"	75	650784	11.5
	"New Hampshire"	"33"	"2012"	"2012"	"Female"	"F"	18	668824	2.7 (Unreliable)
	"New Hampshire"	"33"	"2012"	"2012"	"Male"	"M"	98	652358	15.0
	"New Hampshire"	"33"	"2013"	"2013"	"Male"	"M"	84	653422	12.9
	"New Hampshire"	"33"	"2014"	"2014"	"Female"	"F"	11	671591	1.6 (Unreliable)
	"New Hampshire"	"33"	"2014"	"2014"	"Male"	"M"	108	657152	16.4
	"New Hampshire"	"33"	"2015"	"2015"	"Female"	"F"	21	671809	3.1
	"New Hampshire"	"33"	"2015"	"2015"	"Male"	"M"	98	658302	14.9
	"New Hampshire"	"33"	"2016"	"2016"	"Female"	"F"	16	673935	2.4 (Unreliable)
	"New Hampshire"	"33"	"2016"	"2016"	"Male"	"M"	115	660860	17.4
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	47	4304271	1.1
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	314	4055321	7.7
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	32	4331537	0.7
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	309	4082813	7.6
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	34	4369932	0.8
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	331	4122739	8.0
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	38	4398801	0.9
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	375	4153842	9.0
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	54	4421964	1.2
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	396	4179438	9.5
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	39	4436964	0.9
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	410	4197597	9.8
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	39	4443545	0.9
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	391	4208429	9.3
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	43	4448099	1.0
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	448	4213580	10.6
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	42	4455148	0.9
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	402	4222737	9.5
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	49	4469901	1.1
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	379	4241189	8.9
	"New Jersey"	"34"	"2009"	"2009"	"Female"	"F"	37	4493506	0.8
	"New Jersey"	"34"	"2009"	"2009"	"Male"	"M"	371	4262096	8.7
	"New Jersey"	"34"	"2010"	"2010"	"Female"	"F"	42	4512294	0.9
	"New Jersey"	"34"	"2010"	"2010"	"Male"	"M"	410	4279600	9.6
	"New Jersey"	"34"	"2011"	"2011"	"Female"	"F"	36	4533223	0.8
	"New Jersey"	"34"	"2011"	"2011"	"Male"	"M"	437	4308020	10.1
	"New Jersey"	"34"	"2012"	"2012"	"Female"	"F"	38	4547298	0.8
	"New Jersey"	"34"	"2012"	"2012"	"Male"	"M"	400	4325913	9.2
	"New Jersey"	"34"	"2013"	"2013"	"Female"	"F"	45	4558162	1.0
	"New Jersey"	"34"	"2013"	"2013"	"Male"	"M"	455	4341000	10.5
	"New Jersey"	"34"	"2014"	"2014"	"Female"	"F"	47	4569466	1.0
	"New Jersey"	"34"	"2014"	"2014"	"Male"	"M"	415	4355535	9.5
	"New Jersey"	"34"	"2015"	"2015"	"Female"	"F"	35	4574398	0.8
	"New Jersey"	"34"	"2015"	"2015"	"Male"	"M"	429	4361023	9.8
	"New Jersey"	"34"	"2016"	"2016"	"Female"	"F"	45	4576725	1.0
	"New Jersey"	"34"	"2016"	"2016"	"Male"	"M"	437	4367744	10.0
	"New Mexico"	"35"	"1999"	"1999"	"Female"	"F"	38	918661	4.1
	"New Mexico"	"35"	"1999"	"1999"	"Male"	"M"	246	889421	27.7
	"New Mexico"	"35"	"2000"	"2000"	"Female"	"F"	38	924729	4.1
	"New Mexico"	"35"	"2000"	"2000"	"Male"	"M"	247	894317	27.6
	"New Mexico"	"35"	"2001"	"2001"	"Female"	"F"	46	930387	4.9
	"New Mexico"	"35"	"2001"	"2001"	"Male"	"M"	219	901303	24.3
	"New Mexico"	"35"	"2002"	"2002"	"Female"	"F"	40	941856	4.2
	"New Mexico"	"35"	"2002"	"2002"	"Male"	"M"	259	913453	28.4
	"New Mexico"	"35"	"2003"	"2003"	"Female"	"F"	39	952303	4.1
	"New Mexico"	"35"	"2003"	"2003"	"Male"	"M"	278	925271	30.0
	"New Mexico"	"35"	"2004"	"2004"	"Female"	"F"	41	964738	4.2
	"New Mexico"	"35"	"2004"	"2004"	"Male"	"M"	244	939070	26.0
	"New Mexico"	"35"	"2005"	"2005"	"Female"	"F"	33	978520	3.4
	"New Mexico"	"35"	"2005"	"2005"	"Male"	"M"	228	953754	23.9
	"New Mexico"	"35"	"2006"	"2006"	"Female"	"F"	29	993969	2.9
	"New Mexico"	"35"	"2006"	"2006"	"Male"	"M"	245	968168	25.3
	"New Mexico"	"35"	"2007"	"2007"	"Female"	"F"	43	1007922	4.3
	"New Mexico"	"35"	"2007"	"2007"	"Male"	"M"	244	982148	24.8
	"New Mexico"	"35"	"2008"	"2008"	"Female"	"F"	44	1018578	4.3
	"New Mexico"	"35"	"2008"	"2008"	"Male"	"M"	244	992084	24.6
	"New Mexico"	"35"	"2009"	"2009"	"Female"	"F"	39	1031238	3.8
	"New Mexico"	"35"	"2009"	"2009"	"Male"	"M"	255	1005564	25.4
	"New Mexico"	"35"	"2010"	"2010"	"Female"	"F"	32	1041758	3.1
	"New Mexico"	"35"	"2010"	"2010"	"Male"	"M"	255	1017421	25.1
	"New Mexico"	"35"	"2011"	"2011"	"Female"	"F"	43	1050905	4.1
	"New Mexico"	"35"	"2011"	"2011"	"Male"	"M"	255	1026851	24.8
	"New Mexico"	"35"	"2012"	"2012"	"Female"	"F"	39	1052934	3.7
	"New Mexico"	"35"	"2012"	"2012"	"Male"	"M"	276	1030850	26.8
	"New Mexico"	"35"	"2013"	"2013"	"Female"	"F"	51	1053309	4.8
	"New Mexico"	"35"	"2013"	"2013"	"Male"	"M"	261	1031884	25.3
	"New Mexico"	"35"	"2014"	"2014"	"Female"	"F"	46	1051867	4.4
	"New Mexico"	"35"	"2014"	"2014"	"Male"	"M"	280	1031157	27.2
	"New Mexico"	"35"	"2015"	"2015"	"Female"	"F"	58	1050497	5.5
	"New Mexico"	"35"	"2015"	"2015"	"Male"	"M"	314	1029831	30.5
	"New Mexico"	"35"	"2016"	"2016"	"Female"	"F"	71	1050352	6.8
	"New Mexico"	"35"	"2016"	"2016"	"Male"	"M"	296	1030663	28.7
	"New York"	"36"	"1999"	"1999"	"Female"	"F"	107	9777654	1.1
	"New York"	"36"	"1999"	"1999"	"Male"	"M"	901	9105071	9.9
	"New York"	"36"	"2000"	"2000"	"Female"	"F"	102	9829709	1.0
	"New York"	"36"	"2000"	"2000"	"Male"	"M"	979	9146748	10.7
	"New York"	"36"	"2001"	"2001"	"Female"	"F"	93	9878713	0.9
	"New York"	"36"	"2001"	"2001"	"Male"	"M"	966	9204125	10.5
	"New York"	"36"	"2002"	"2002"	"Female"	"F"	93	9902927	0.9
	"New York"	"36"	"2002"	"2002"	"Male"	"M"	888	9234873	9.6
	"New York"	"36"	"2003"	"2003"	"Female"	"F"	88	9917810	0.9
	"New York"	"36"	"2003"	"2003"	"Male"	"M"	937	9258129	10.1
	"New York"	"36"	"2004"	"2004"	"Female"	"F"	67	9913527	0.7
	"New York"	"36"	"2004"	"2004"	"Male"	"M"	875	9258040	9.5
	"New York"	"36"	"2005"	"2005"	"Female"	"F"	99	9887467	1.0
	"New York"	"36"	"2005"	"2005"	"Male"	"M"	911	9245143	9.9
	"New York"	"36"	"2006"	"2006"	"Female"	"F"	87	9871401	0.9
	"New York"	"36"	"2006"	"2006"	"Male"	"M"	909	9233230	9.8
	"New York"	"36"	"2007"	"2007"	"Female"	"F"	91	9881510	0.9
	"New York"	"36"	"2007"	"2007"	"Male"	"M"	884	9250825	9.6
	"New York"	"36"	"2008"	"2008"	"Female"	"F"	79	9918841	0.8
	"New York"	"36"	"2008"	"2008"	"Male"	"M"	876	9293595	9.4
	"New York"	"36"	"2009"	"2009"	"Female"	"F"	94	9966620	0.9
	"New York"	"36"	"2009"	"2009"	"Male"	"M"	847	9340446	9.1
	"New York"	"36"	"2010"	"2010"	"Female"	"F"	81	10000955	0.8
	"New York"	"36"	"2010"	"2010"	"Male"	"M"	922	9377147	9.8
	"New York"	"36"	"2011"	"2011"	"Female"	"F"	101	10065115	1.0
	"New York"	"36"	"2011"	"2011"	"Male"	"M"	882	9454414	9.3
	"New York"	"36"	"2012"	"2012"	"Female"	"F"	71	10100562	0.7
	"New York"	"36"	"2012"	"2012"	"Male"	"M"	887	9502207	9.3
	"New York"	"36"	"2013"	"2013"	"Female"	"F"	81	10132132	0.8
	"New York"	"36"	"2013"	"2013"	"Male"	"M"	769	9541414	8.1
	"New York"	"36"	"2014"	"2014"	"Female"	"F"	78	10152272	0.8
	"New York"	"36"	"2014"	"2014"	"Male"	"M"	784	9566243	8.2
	"New York"	"36"	"2015"	"2015"	"Female"	"F"	70	10163440	0.7
	"New York"	"36"	"2015"	"2015"	"Male"	"M"	769	9583743	8.0
	"New York"	"36"	"2016"	"2016"	"Female"	"F"	87	10157924	0.9
	"New York"	"36"	"2016"	"2016"	"Male"	"M"	800	9587365	8.3
	"North Carolina"	"37"	"1999"	"1999"	"Female"	"F"	183	4062710	4.5
	"North Carolina"	"37"	"1999"	"1999"	"Male"	"M"	873	3886651	22.5
	"North Carolina"	"37"	"2000"	"2000"	"Female"	"F"	192	4106618	4.7
	"North Carolina"	"37"	"2000"	"2000"	"Male"	"M"	918	3942695	23.3
	"North Carolina"	"37"	"2001"	"2001"	"Female"	"F"	148	4187317	3.5
	"North Carolina"	"37"	"2001"	"2001"	"Male"	"M"	939	4022805	23.3
	"North Carolina"	"37"	"2002"	"2002"	"Female"	"F"	177	4250179	4.2
	"North Carolina"	"37"	"2002"	"2002"	"Male"	"M"	951	4076022	23.3
	"North Carolina"	"37"	"2003"	"2003"	"Female"	"F"	158	4313901	3.7
	"North Carolina"	"37"	"2003"	"2003"	"Male"	"M"	895	4108600	21.8
	"North Carolina"	"37"	"2004"	"2004"	"Female"	"F"	167	4376070	3.8
	"North Carolina"	"37"	"2004"	"2004"	"Male"	"M"	885	4177082	21.2
	"North Carolina"	"37"	"2005"	"2005"	"Female"	"F"	163	4457189	3.7
	"North Carolina"	"37"	"2005"	"2005"	"Male"	"M"	951	4248218	22.4
	"North Carolina"	"37"	"2006"	"2006"	"Female"	"F"	179	4563152	3.9
	"North Carolina"	"37"	"2006"	"2006"	"Male"	"M"	948	4354118	21.8
	"North Carolina"	"37"	"2007"	"2007"	"Female"	"F"	177	4677313	3.8
	"North Carolina"	"37"	"2007"	"2007"	"Male"	"M"	934	4440724	21.0
	"North Carolina"	"37"	"2008"	"2008"	"Female"	"F"	198	4771376	4.1
	"North Carolina"	"37"	"2008"	"2008"	"Male"	"M"	959	4538073	21.1
	"North Carolina"	"37"	"2009"	"2009"	"Female"	"F"	181	4846501	3.7
	"North Carolina"	"37"	"2009"	"2009"	"Male"	"M"	930	4603065	20.2
	"North Carolina"	"37"	"2010"	"2010"	"Female"	"F"	181	4889991	3.7
	"North Carolina"	"37"	"2010"	"2010"	"Male"	"M"	940	4645492	20.2
	"North Carolina"	"37"	"2011"	"2011"	"Female"	"F"	183	4953206	3.7
	"North Carolina"	"37"	"2011"	"2011"	"Male"	"M"	969	4697757	20.6
	"North Carolina"	"37"	"2012"	"2012"	"Female"	"F"	195	5003569	3.9
	"North Carolina"	"37"	"2012"	"2012"	"Male"	"M"	973	4742606	20.5
	"North Carolina"	"37"	"2013"	"2013"	"Female"	"F"	187	5053527	3.7
	"North Carolina"	"37"	"2013"	"2013"	"Male"	"M"	1029	4788063	21.5
	"North Carolina"	"37"	"2014"	"2014"	"Female"	"F"	214	5104263	4.2
	"North Carolina"	"37"	"2014"	"2014"	"Male"	"M"	982	4830136	20.3
	"North Carolina"	"37"	"2015"	"2015"	"Female"	"F"	195	5155973	3.8
	"North Carolina"	"37"	"2015"	"2015"	"Male"	"M"	1077	4879213	22.1
	"North Carolina"	"37"	"2016"	"2016"	"Female"	"F"	255	5213836	4.9
	"North Carolina"	"37"	"2016"	"2016"	"Male"	"M"	1130	4932952	22.9
	"North Dakota"	"38"	"1999"	"1999"	"Female"	"F"	10	322617	3.1 (Unreliable)
	"North Dakota"	"38"	"1999"	"1999"	"Male"	"M"	39	321642	12.1
	"North Dakota"	"38"	"2000"	"2000"	"Male"	"M"	39	320524	12.2
	"North Dakota"	"38"	"2001"	"2001"	"Male"	"M"	42	319275	13.2
	"North Dakota"	"38"	"2002"	"2002"	"Male"	"M"	54	319151	16.9
	"North Dakota"	"38"	"2003"	"2003"	"Male"	"M"	48	319921	15.0
	"North Dakota"	"38"	"2004"	"2004"	"Male"	"M"	45	323697	13.9
	"North Dakota"	"38"	"2005"	"2005"	"Male"	"M"	58	324546	17.9
	"North Dakota"	"38"	"2006"	"2006"	"Male"	"M"	42	326839	12.9
	"North Dakota"	"38"	"2007"	"2007"	"Male"	"M"	54	328756	16.4
	"North Dakota"	"38"	"2008"	"2008"	"Male"	"M"	54	331438	16.3
	"North Dakota"	"38"	"2009"	"2009"	"Male"	"M"	52	335294	15.5
	"North Dakota"	"38"	"2010"	"2010"	"Male"	"M"	59	339864	17.4
	"North Dakota"	"38"	"2011"	"2011"	"Male"	"M"	52	347293	15.0
	"North Dakota"	"38"	"2012"	"2012"	"Female"	"F"	12	344921	3.5 (Unreliable)
	"North Dakota"	"38"	"2012"	"2012"	"Male"	"M"	60	357166	16.8
	"North Dakota"	"38"	"2013"	"2013"	"Male"	"M"	81	369877	21.9
	"North Dakota"	"38"	"2014"	"2014"	"Male"	"M"	88	379182	23.2
	"North Dakota"	"38"	"2015"	"2015"	"Female"	"F"	12	368098	3.3 (Unreliable)
	"North Dakota"	"38"	"2015"	"2015"	"Male"	"M"	80	388737	20.6
	"North Dakota"	"38"	"2016"	"2016"	"Female"	"F"	14	368978	3.8 (Unreliable)
	"North Dakota"	"38"	"2016"	"2016"	"Male"	"M"	76	388974	19.5
	"Ohio"	"39"	"1999"	"1999"	"Female"	"F"	130	5835017	2.2
	"Ohio"	"39"	"1999"	"1999"	"Male"	"M"	797	5500437	14.5
	"Ohio"	"39"	"2000"	"2000"	"Female"	"F"	125	5840878	2.1
	"Ohio"	"39"	"2000"	"2000"	"Male"	"M"	758	5512262	13.8
	"Ohio"	"39"	"2001"	"2001"	"Female"	"F"	131	5853691	2.2
	"Ohio"	"39"	"2001"	"2001"	"Male"	"M"	890	5533713	16.1
	"Ohio"	"39"	"2002"	"2002"	"Female"	"F"	133	5859385	2.3
	"Ohio"	"39"	"2002"	"2002"	"Male"	"M"	926	5548504	16.7
	"Ohio"	"39"	"2003"	"2003"	"Female"	"F"	103	5868535	1.8
	"Ohio"	"39"	"2003"	"2003"	"Male"	"M"	817	5566253	14.7
	"Ohio"	"39"	"2004"	"2004"	"Female"	"F"	148	5874411	2.5
	"Ohio"	"39"	"2004"	"2004"	"Male"	"M"	879	5577840	15.8
	"Ohio"	"39"	"2005"	"2005"	"Female"	"F"	135	5876703	2.3
	"Ohio"	"39"	"2005"	"2005"	"Male"	"M"	970	5586617	17.4
	"Ohio"	"39"	"2006"	"2006"	"Female"	"F"	151	5883067	2.6
	"Ohio"	"39"	"2006"	"2006"	"Male"	"M"	956	5598146	17.1
	"Ohio"	"39"	"2007"	"2007"	"Female"	"F"	128	5890965	2.2
	"Ohio"	"39"	"2007"	"2007"	"Male"	"M"	967	5609503	17.2
	"Ohio"	"39"	"2008"	"2008"	"Female"	"F"	124	5896594	2.1
	"Ohio"	"39"	"2008"	"2008"	"Male"	"M"	983	5618797	17.5
	"Ohio"	"39"	"2009"	"2009"	"Female"	"F"	142	5902018	2.4
	"Ohio"	"39"	"2009"	"2009"	"Male"	"M"	839	5626878	14.9
	"Ohio"	"39"	"2010"	"2010"	"Female"	"F"	151	5904348	2.6
	"Ohio"	"39"	"2010"	"2010"	"Male"	"M"	987	5632156	17.5
	"Ohio"	"39"	"2011"	"2011"	"Female"	"F"	170	5904764	2.9
	"Ohio"	"39"	"2011"	"2011"	"Male"	"M"	1037	5640060	18.4
	"Ohio"	"39"	"2012"	"2012"	"Female"	"F"	188	5903367	3.2
	"Ohio"	"39"	"2012"	"2012"	"Male"	"M"	1059	5647472	18.8
	"Ohio"	"39"	"2013"	"2013"	"Female"	"F"	174	5909091	2.9
	"Ohio"	"39"	"2013"	"2013"	"Male"	"M"	1102	5660931	19.5
	"Ohio"	"39"	"2014"	"2014"	"Female"	"F"	157	5918232	2.7
	"Ohio"	"39"	"2014"	"2014"	"Male"	"M"	1037	5676176	18.3
	"Ohio"	"39"	"2015"	"2015"	"Female"	"F"	200	5921183	3.4
	"Ohio"	"39"	"2015"	"2015"	"Male"	"M"	1179	5683907	20.7
	"Ohio"	"39"	"2016"	"2016"	"Female"	"F"	220	5922679	3.7
	"Ohio"	"39"	"2016"	"2016"	"Male"	"M"	1289	5691694	22.6
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	86	1748783	4.9
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	414	1688364	24.5
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	82	1754759	4.7
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	362	1695895	21.3
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	67	1760052	3.8
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	407	1707048	23.8
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	79	1769080	4.5
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	367	1720000	21.3
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	62	1777723	3.5
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	378	1727169	21.9
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	71	1784671	4.0
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	377	1740562	21.7
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	78	1796475	4.3
	"Oklahoma"	"40"	"2005"	"2005"	"Male"	"M"	380	1752122	21.7
	"Oklahoma"	"40"	"2006"	"2006"	"Female"	"F"	79	1818693	4.3
	"Oklahoma"	"40"	"2006"	"2006"	"Male"	"M"	398	1775397	22.4
	"Oklahoma"	"40"	"2007"	"2007"	"Female"	"F"	83	1837175	4.5
	"Oklahoma"	"40"	"2007"	"2007"	"Male"	"M"	394	1797174	21.9
	"Oklahoma"	"40"	"2008"	"2008"	"Female"	"F"	77	1854771	4.2
	"Oklahoma"	"40"	"2008"	"2008"	"Male"	"M"	431	1814205	23.8
	"Oklahoma"	"40"	"2009"	"2009"	"Female"	"F"	86	1878034	4.6
	"Oklahoma"	"40"	"2009"	"2009"	"Male"	"M"	444	1839538	24.1
	"Oklahoma"	"40"	"2010"	"2010"	"Female"	"F"	76	1894374	4.0
	"Oklahoma"	"40"	"2010"	"2010"	"Male"	"M"	459	1856977	24.7
	"Oklahoma"	"40"	"2011"	"2011"	"Female"	"F"	114	1912687	6.0
	"Oklahoma"	"40"	"2011"	"2011"	"Male"	"M"	512	1873587	27.3
	"Oklahoma"	"40"	"2012"	"2012"	"Female"	"F"	109	1926891	5.7
	"Oklahoma"	"40"	"2012"	"2012"	"Male"	"M"	507	1890163	26.8
	"Oklahoma"	"40"	"2013"	"2013"	"Female"	"F"	117	1943794	6.0
	"Oklahoma"	"40"	"2013"	"2013"	"Male"	"M"	514	1908621	26.9
	"Oklahoma"	"40"	"2014"	"2014"	"Female"	"F"	121	1956189	6.2
	"Oklahoma"	"40"	"2014"	"2014"	"Male"	"M"	490	1921310	25.5
	"Oklahoma"	"40"	"2015"	"2015"	"Female"	"F"	121	1971061	6.1
	"Oklahoma"	"40"	"2015"	"2015"	"Male"	"M"	584	1936353	30.2
	"Oklahoma"	"40"	"2016"	"2016"	"Female"	"F"	113	1979658	5.7
	"Oklahoma"	"40"	"2016"	"2016"	"Male"	"M"	653	1943903	33.6
	"Oregon"	"41"	"1999"	"1999"	"Female"	"F"	55	1712226	3.2
	"Oregon"	"41"	"1999"	"1999"	"Male"	"M"	329	1681715	19.6
	"Oregon"	"41"	"2000"	"2000"	"Female"	"F"	65	1724849	3.8
	"Oregon"	"41"	"2000"	"2000"	"Male"	"M"	307	1696550	18.1
	"Oregon"	"41"	"2001"	"2001"	"Female"	"F"	58	1747889	3.3
	"Oregon"	"41"	"2001"	"2001"	"Male"	"M"	288	1720048	16.7
	"Oregon"	"41"	"2002"	"2002"	"Female"	"F"	53	1771126	3.0
	"Oregon"	"41"	"2002"	"2002"	"Male"	"M"	314	1742298	18.0
	"Oregon"	"41"	"2003"	"2003"	"Female"	"F"	46	1788805	2.6
	"Oregon"	"41"	"2003"	"2003"	"Male"	"M"	343	1758571	19.5
	"Oregon"	"41"	"2004"	"2004"	"Female"	"F"	52	1800377	2.9
	"Oregon"	"41"	"2004"	"2004"	"Male"	"M"	324	1769086	18.3
	"Oregon"	"41"	"2005"	"2005"	"Female"	"F"	52	1823447	2.9
	"Oregon"	"41"	"2005"	"2005"	"Male"	"M"	334	1789755	18.7
	"Oregon"	"41"	"2006"	"2006"	"Female"	"F"	56	1853117	3.0
	"Oregon"	"41"	"2006"	"2006"	"Male"	"M"	316	1817766	17.4
	"Oregon"	"41"	"2007"	"2007"	"Female"	"F"	59	1879347	3.1
	"Oregon"	"41"	"2007"	"2007"	"Male"	"M"	321	1843070	17.4
	"Oregon"	"41"	"2008"	"2008"	"Female"	"F"	49	1903535	2.6
	"Oregon"	"41"	"2008"	"2008"	"Male"	"M"	330	1865213	17.7
	"Oregon"	"41"	"2009"	"2009"	"Female"	"F"	67	1923209	3.5
	"Oregon"	"41"	"2009"	"2009"	"Male"	"M"	343	1885391	18.2
	"Oregon"	"41"	"2010"	"2010"	"Female"	"F"	68	1935072	3.5
	"Oregon"	"41"	"2010"	"2010"	"Male"	"M"	377	1896002	19.9
	"Oregon"	"41"	"2011"	"2011"	"Female"	"F"	54	1954193	2.8
	"Oregon"	"41"	"2011"	"2011"	"Male"	"M"	360	1913838	18.8
	"Oregon"	"41"	"2012"	"2012"	"Female"	"F"	68	1969360	3.5
	"Oregon"	"41"	"2012"	"2012"	"Male"	"M"	363	1929756	18.8
	"Oregon"	"41"	"2013"	"2013"	"Female"	"F"	74	1983096	3.7
	"Oregon"	"41"	"2013"	"2013"	"Male"	"M"	381	1942655	19.6
	"Oregon"	"41"	"2014"	"2014"	"Female"	"F"	77	2004243	3.8
	"Oregon"	"41"	"2014"	"2014"	"Male"	"M"	404	1964128	20.6
	"Oregon"	"41"	"2015"	"2015"	"Female"	"F"	76	2032247	3.7
	"Oregon"	"41"	"2015"	"2015"	"Male"	"M"	399	1992387	20.0
	"Oregon"	"41"	"2016"	"2016"	"Female"	"F"	77	2066455	3.7
	"Oregon"	"41"	"2016"	"2016"	"Male"	"M"	425	2027010	21.0
	"Pennsylvania"	"42"	"1999"	"1999"	"Female"	"F"	156	6347064	2.5
	"Pennsylvania"	"42"	"1999"	"1999"	"Male"	"M"	1027	5916741	17.4
	"Pennsylvania"	"42"	"2000"	"2000"	"Female"	"F"	144	6351391	2.3
	"Pennsylvania"	"42"	"2000"	"2000"	"Male"	"M"	1100	5929663	18.6
	"Pennsylvania"	"42"	"2001"	"2001"	"Female"	"F"	155	6354395	2.4
	"Pennsylvania"	"42"	"2001"	"2001"	"Male"	"M"	1009	5944575	17.0
	"Pennsylvania"	"42"	"2002"	"2002"	"Female"	"F"	167	6363832	2.6
	"Pennsylvania"	"42"	"2002"	"2002"	"Male"	"M"	1044	5967199	17.5
	"Pennsylvania"	"42"	"2003"	"2003"	"Female"	"F"	136	6377894	2.1
	"Pennsylvania"	"42"	"2003"	"2003"	"Male"	"M"	1086	5996764	18.1
	"Pennsylvania"	"42"	"2004"	"2004"	"Female"	"F"	162	6390749	2.5
	"Pennsylvania"	"42"	"2004"	"2004"	"Male"	"M"	1100	6019973	18.3
	"Pennsylvania"	"42"	"2005"	"2005"	"Female"	"F"	145	6405053	2.3
	"Pennsylvania"	"42"	"2005"	"2005"	"Male"	"M"	1200	6044937	19.9
	"Pennsylvania"	"42"	"2006"	"2006"	"Female"	"F"	134	6429312	2.1
	"Pennsylvania"	"42"	"2006"	"2006"	"Male"	"M"	1226	6081497	20.2
	"Pennsylvania"	"42"	"2007"	"2007"	"Female"	"F"	127	6452087	2.0
	"Pennsylvania"	"42"	"2007"	"2007"	"Male"	"M"	1182	6111850	19.3
	"Pennsylvania"	"42"	"2008"	"2008"	"Female"	"F"	136	6473295	2.1
	"Pennsylvania"	"42"	"2008"	"2008"	"Male"	"M"	1196	6138990	19.5
	"Pennsylvania"	"42"	"2009"	"2009"	"Female"	"F"	186	6497024	2.9
	"Pennsylvania"	"42"	"2009"	"2009"	"Male"	"M"	1148	6169834	18.6
	"Pennsylvania"	"42"	"2010"	"2010"	"Female"	"F"	142	6512016	2.2
	"Pennsylvania"	"42"	"2010"	"2010"	"Male"	"M"	1158	6190363	18.7
	"Pennsylvania"	"42"	"2011"	"2011"	"Female"	"F"	169	6526549	2.6
