"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"Maine"	"23"	"2005"	"2005"	"Suicide"	"2"	100	1318787	7.6
	"Maine"	"23"	"2006"	"2006"	"Suicide"	"2"	87	1323619	6.6
	"Maine"	"23"	"2006"	"2006"	"Homicide"	"3"	15	1323619	1.1 (Unreliable)
	"Maine"	"23"	"2007"	"2007"	"Suicide"	"2"	90	1327040	6.8
	"Maine"	"23"	"2007"	"2007"	"Homicide"	"3"	15	1327040	1.1 (Unreliable)
	"Maine"	"23"	"2008"	"2008"	"Suicide"	"2"	103	1330509	7.7
	"Maine"	"23"	"2008"	"2008"	"Homicide"	"3"	12	1330509	0.9 (Unreliable)
	"Maine"	"23"	"2009"	"2009"	"Suicide"	"2"	106	1329590	8.0
	"Maine"	"23"	"2009"	"2009"	"Homicide"	"3"	15	1329590	1.1 (Unreliable)
	"Maine"	"23"	"2010"	"2010"	"Suicide"	"2"	95	1328361	7.2
	"Maine"	"23"	"2010"	"2010"	"Homicide"	"3"	13	1328361	1.0 (Unreliable)
	"Maine"	"23"	"2011"	"2011"	"Suicide"	"2"	113	1328231	8.5
	"Maine"	"23"	"2011"	"2011"	"Homicide"	"3"	15	1328231	1.1 (Unreliable)
	"Maine"	"23"	"2012"	"2012"	"Suicide"	"2"	112	1328895	8.4
	"Maine"	"23"	"2012"	"2012"	"Homicide"	"3"	15	1328895	1.1 (Unreliable)
	"Maine"	"23"	"2013"	"2013"	"Suicide"	"2"	137	1329076	10.3
	"Maine"	"23"	"2013"	"2013"	"Homicide"	"3"	13	1329076	1.0 (Unreliable)
	"Maine"	"23"	"2014"	"2014"	"Suicide"	"2"	116	1330719	8.7
	"Maine"	"23"	"2014"	"2014"	"Homicide"	"3"	10	1330719	0.8 (Unreliable)
	"Maine"	"23"	"2015"	"2015"	"Suicide"	"2"	128	1329453	9.6
	"Maine"	"23"	"2015"	"2015"	"Homicide"	"3"	14	1329453	1.1 (Unreliable)
	"Maine"	"23"	"2016"	"2016"	"Suicide"	"2"	112	1331479	8.4
	"Maryland"	"24"	"1999"	"1999"	"Suicide"	"2"	241	5254509	4.6
	"Maryland"	"24"	"1999"	"1999"	"Homicide"	"3"	396	5254509	7.5
	"Maryland"	"24"	"2000"	"2000"	"Suicide"	"2"	245	5296486	4.6
	"Maryland"	"24"	"2000"	"2000"	"Homicide"	"3"	353	5296486	6.7
	"Maryland"	"24"	"2001"	"2001"	"Unintentional"	"1"	10	5374691	0.2 (Unreliable)
	"Maryland"	"24"	"2001"	"2001"	"Suicide"	"2"	220	5374691	4.1
	"Maryland"	"24"	"2001"	"2001"	"Homicide"	"3"	363	5374691	6.8
	"Maryland"	"24"	"2002"	"2002"	"Suicide"	"2"	233	5440389	4.3
	"Maryland"	"24"	"2002"	"2002"	"Homicide"	"3"	365	5440389	6.7
	"Maryland"	"24"	"2003"	"2003"	"Suicide"	"2"	239	5496269	4.3
	"Maryland"	"24"	"2003"	"2003"	"Homicide"	"3"	394	5496269	7.2
	"Maryland"	"24"	"2004"	"2004"	"Unintentional"	"1"	11	5546935	0.2 (Unreliable)
	"Maryland"	"24"	"2004"	"2004"	"Suicide"	"2"	250	5546935	4.5
	"Maryland"	"24"	"2004"	"2004"	"Homicide"	"3"	386	5546935	7.0
	"Maryland"	"24"	"2005"	"2005"	"Suicide"	"2"	220	5592379	3.9
	"Maryland"	"24"	"2005"	"2005"	"Homicide"	"3"	422	5592379	7.5
	"Maryland"	"24"	"2006"	"2006"	"Suicide"	"2"	238	5627367	4.2
	"Maryland"	"24"	"2006"	"2006"	"Homicide"	"3"	416	5627367	7.4
	"Maryland"	"24"	"2007"	"2007"	"Suicide"	"2"	233	5653408	4.1
	"Maryland"	"24"	"2007"	"2007"	"Homicide"	"3"	424	5653408	7.5
	"Maryland"	"24"	"2008"	"2008"	"Suicide"	"2"	263	5684965	4.6
	"Maryland"	"24"	"2008"	"2008"	"Homicide"	"3"	379	5684965	6.7
	"Maryland"	"24"	"2009"	"2009"	"Suicide"	"2"	252	5730388	4.4
	"Maryland"	"24"	"2009"	"2009"	"Homicide"	"3"	316	5730388	5.5
	"Maryland"	"24"	"2010"	"2010"	"Suicide"	"2"	222	5773552	3.8
	"Maryland"	"24"	"2010"	"2010"	"Homicide"	"3"	306	5773552	5.3
	"Maryland"	"24"	"2011"	"2011"	"Suicide"	"2"	242	5843603	4.1
	"Maryland"	"24"	"2011"	"2011"	"Homicide"	"3"	276	5843603	4.7
	"Maryland"	"24"	"2012"	"2012"	"Suicide"	"2"	272	5889651	4.6
	"Maryland"	"24"	"2012"	"2012"	"Homicide"	"3"	294	5889651	5.0
	"Maryland"	"24"	"2013"	"2013"	"Suicide"	"2"	257	5931129	4.3
	"Maryland"	"24"	"2013"	"2013"	"Homicide"	"3"	299	5931129	5.0
	"Maryland"	"24"	"2014"	"2014"	"Suicide"	"2"	277	5967295	4.6
	"Maryland"	"24"	"2014"	"2014"	"Homicide"	"3"	249	5967295	4.2
	"Maryland"	"24"	"2015"	"2015"	"Suicide"	"2"	244	5994983	4.1
	"Maryland"	"24"	"2015"	"2015"	"Homicide"	"3"	445	5994983	7.4
	"Maryland"	"24"	"2016"	"2016"	"Suicide"	"2"	251	6016447	4.2
	"Maryland"	"24"	"2016"	"2016"	"Homicide"	"3"	436	6016447	7.2
	"Massachusetts"	"25"	"1999"	"1999"	"Suicide"	"2"	118	6317345	1.9
	"Massachusetts"	"25"	"1999"	"1999"	"Homicide"	"3"	71	6317345	1.1
	"Massachusetts"	"25"	"2000"	"2000"	"Suicide"	"2"	105	6349097	1.7
	"Massachusetts"	"25"	"2000"	"2000"	"Homicide"	"3"	67	6349097	1.1
	"Massachusetts"	"25"	"2001"	"2001"	"Suicide"	"2"	107	6397634	1.7
	"Massachusetts"	"25"	"2001"	"2001"	"Homicide"	"3"	80	6397634	1.3
	"Massachusetts"	"25"	"2002"	"2002"	"Suicide"	"2"	99	6417206	1.5
	"Massachusetts"	"25"	"2002"	"2002"	"Homicide"	"3"	94	6417206	1.5
	"Massachusetts"	"25"	"2003"	"2003"	"Suicide"	"2"	122	6422565	1.9
	"Massachusetts"	"25"	"2003"	"2003"	"Homicide"	"3"	78	6422565	1.2
	"Massachusetts"	"25"	"2004"	"2004"	"Suicide"	"2"	95	6412281	1.5
	"Massachusetts"	"25"	"2004"	"2004"	"Homicide"	"3"	106	6412281	1.7
	"Massachusetts"	"25"	"2005"	"2005"	"Suicide"	"2"	111	6403290	1.7
	"Massachusetts"	"25"	"2005"	"2005"	"Homicide"	"3"	108	6403290	1.7
	"Massachusetts"	"25"	"2006"	"2006"	"Suicide"	"2"	101	6410084	1.6
	"Massachusetts"	"25"	"2006"	"2006"	"Homicide"	"3"	105	6410084	1.6
	"Massachusetts"	"25"	"2007"	"2007"	"Suicide"	"2"	114	6431559	1.8
	"Massachusetts"	"25"	"2007"	"2007"	"Homicide"	"3"	115	6431559	1.8
	"Massachusetts"	"25"	"2008"	"2008"	"Suicide"	"2"	118	6468967	1.8
	"Massachusetts"	"25"	"2008"	"2008"	"Homicide"	"3"	98	6468967	1.5
	"Massachusetts"	"25"	"2009"	"2009"	"Suicide"	"2"	89	6517613	1.4
	"Massachusetts"	"25"	"2009"	"2009"	"Homicide"	"3"	110	6517613	1.7
	"Massachusetts"	"25"	"2010"	"2010"	"Suicide"	"2"	138	6547629	2.1
	"Massachusetts"	"25"	"2010"	"2010"	"Homicide"	"3"	126	6547629	1.9
	"Massachusetts"	"25"	"2011"	"2011"	"Suicide"	"2"	116	6611923	1.8
	"Massachusetts"	"25"	"2011"	"2011"	"Homicide"	"3"	128	6611923	1.9
	"Massachusetts"	"25"	"2012"	"2012"	"Suicide"	"2"	151	6658008	2.3
	"Massachusetts"	"25"	"2012"	"2012"	"Homicide"	"3"	73	6658008	1.1
	"Massachusetts"	"25"	"2013"	"2013"	"Suicide"	"2"	112	6706786	1.7
	"Massachusetts"	"25"	"2013"	"2013"	"Homicide"	"3"	84	6706786	1.3
	"Massachusetts"	"25"	"2014"	"2014"	"Suicide"	"2"	130	6749911	1.9
	"Massachusetts"	"25"	"2014"	"2014"	"Homicide"	"3"	90	6749911	1.3
	"Massachusetts"	"25"	"2015"	"2015"	"Suicide"	"2"	118	6784240	1.7
	"Massachusetts"	"25"	"2015"	"2015"	"Homicide"	"3"	86	6784240	1.3
	"Massachusetts"	"25"	"2016"	"2016"	"Suicide"	"2"	140	6811779	2.1
	"Massachusetts"	"25"	"2016"	"2016"	"Homicide"	"3"	89	6811779	1.3
	"Michigan"	"26"	"1999"	"1999"	"Unintentional"	"1"	14	9897116	0.1 (Unreliable)
	"Michigan"	"26"	"1999"	"1999"	"Suicide"	"2"	542	9897116	5.5
	"Michigan"	"26"	"1999"	"1999"	"Homicide"	"3"	516	9897116	5.2
	"Michigan"	"26"	"2000"	"2000"	"Unintentional"	"1"	16	9938444	0.2 (Unreliable)
	"Michigan"	"26"	"2000"	"2000"	"Suicide"	"2"	531	9938444	5.3
	"Michigan"	"26"	"2000"	"2000"	"Homicide"	"3"	504	9938444	5.1
	"Michigan"	"26"	"2001"	"2001"	"Unintentional"	"1"	14	9991120	0.1 (Unreliable)
	"Michigan"	"26"	"2001"	"2001"	"Suicide"	"2"	542	9991120	5.4
	"Michigan"	"26"	"2001"	"2001"	"Homicide"	"3"	499	9991120	5.0
	"Michigan"	"26"	"2002"	"2002"	"Unintentional"	"1"	11	10015710	0.1 (Unreliable)
	"Michigan"	"26"	"2002"	"2002"	"Suicide"	"2"	578	10015710	5.8
	"Michigan"	"26"	"2002"	"2002"	"Homicide"	"3"	489	10015710	4.9
	"Michigan"	"26"	"2003"	"2003"	"Suicide"	"2"	523	10041152	5.2
	"Michigan"	"26"	"2003"	"2003"	"Homicide"	"3"	477	10041152	4.8
	"Michigan"	"26"	"2003"	"2003"	"Undetermined "	"4"	10	10041152	0.1 (Unreliable)
	"Michigan"	"26"	"2004"	"2004"	"Unintentional"	"1"	14	10055315	0.1 (Unreliable)
	"Michigan"	"26"	"2004"	"2004"	"Suicide"	"2"	532	10055315	5.3
	"Michigan"	"26"	"2004"	"2004"	"Homicide"	"3"	488	10055315	4.9
	"Michigan"	"26"	"2005"	"2005"	"Unintentional"	"1"	15	10051137	0.1 (Unreliable)
	"Michigan"	"26"	"2005"	"2005"	"Suicide"	"2"	554	10051137	5.5
	"Michigan"	"26"	"2005"	"2005"	"Homicide"	"3"	491	10051137	4.9
	"Michigan"	"26"	"2006"	"2006"	"Unintentional"	"1"	11	10036081	0.1 (Unreliable)
	"Michigan"	"26"	"2006"	"2006"	"Suicide"	"2"	598	10036081	6.0
	"Michigan"	"26"	"2006"	"2006"	"Homicide"	"3"	536	10036081	5.3
	"Michigan"	"26"	"2007"	"2007"	"Unintentional"	"1"	12	10001284	0.1 (Unreliable)
	"Michigan"	"26"	"2007"	"2007"	"Suicide"	"2"	558	10001284	5.6
	"Michigan"	"26"	"2007"	"2007"	"Homicide"	"3"	506	10001284	5.1
	"Michigan"	"26"	"2008"	"2008"	"Unintentional"	"1"	11	9946889	0.1 (Unreliable)
	"Michigan"	"26"	"2008"	"2008"	"Suicide"	"2"	570	9946889	5.7
	"Michigan"	"26"	"2008"	"2008"	"Homicide"	"3"	489	9946889	4.9
	"Michigan"	"26"	"2009"	"2009"	"Unintentional"	"1"	12	9901591	0.1 (Unreliable)
	"Michigan"	"26"	"2009"	"2009"	"Suicide"	"2"	575	9901591	5.8
	"Michigan"	"26"	"2009"	"2009"	"Homicide"	"3"	495	9901591	5.0
	"Michigan"	"26"	"2010"	"2010"	"Unintentional"	"1"	16	9883640	0.2 (Unreliable)
	"Michigan"	"26"	"2010"	"2010"	"Suicide"	"2"	601	9883640	6.1
	"Michigan"	"26"	"2010"	"2010"	"Homicide"	"3"	440	9883640	4.5
	"Michigan"	"26"	"2011"	"2011"	"Unintentional"	"1"	12	9876213	0.1 (Unreliable)
	"Michigan"	"26"	"2011"	"2011"	"Suicide"	"2"	619	9876213	6.3
	"Michigan"	"26"	"2011"	"2011"	"Homicide"	"3"	511	9876213	5.2
	"Michigan"	"26"	"2012"	"2012"	"Suicide"	"2"	623	9887238	6.3
	"Michigan"	"26"	"2012"	"2012"	"Homicide"	"3"	579	9887238	5.9
	"Michigan"	"26"	"2013"	"2013"	"Unintentional"	"1"	10	9898982	0.1 (Unreliable)
	"Michigan"	"26"	"2013"	"2013"	"Suicide"	"2"	674	9898982	6.8
	"Michigan"	"26"	"2013"	"2013"	"Homicide"	"3"	493	9898982	5.0
	"Michigan"	"26"	"2014"	"2014"	"Suicide"	"2"	671	9915767	6.8
	"Michigan"	"26"	"2014"	"2014"	"Homicide"	"3"	411	9915767	4.1
	"Michigan"	"26"	"2015"	"2015"	"Unintentional"	"1"	14	9917715	0.1 (Unreliable)
	"Michigan"	"26"	"2015"	"2015"	"Suicide"	"2"	692	9917715	7.0
	"Michigan"	"26"	"2015"	"2015"	"Homicide"	"3"	436	9917715	4.4
	"Michigan"	"26"	"2015"	"2015"	"Undetermined "	"4"	12	9917715	0.1 (Unreliable)
	"Michigan"	"26"	"2016"	"2016"	"Unintentional"	"1"	14	9928300	0.1 (Unreliable)
	"Michigan"	"26"	"2016"	"2016"	"Suicide"	"2"	717	9928300	7.2
	"Michigan"	"26"	"2016"	"2016"	"Homicide"	"3"	482	9928300	4.9
	"Michigan"	"26"	"2016"	"2016"	"Undetermined "	"4"	12	9928300	0.1 (Unreliable)
	"Minnesota"	"27"	"1999"	"1999"	"Suicide"	"2"	228	4873481	4.7
	"Minnesota"	"27"	"1999"	"1999"	"Homicide"	"3"	54	4873481	1.1
	"Minnesota"	"27"	"2000"	"2000"	"Suicide"	"2"	223	4919479	4.5
	"Minnesota"	"27"	"2000"	"2000"	"Homicide"	"3"	77	4919479	1.6
	"Minnesota"	"27"	"2001"	"2001"	"Suicide"	"2"	242	4982796	4.9
	"Minnesota"	"27"	"2001"	"2001"	"Homicide"	"3"	68	4982796	1.4
	"Minnesota"	"27"	"2002"	"2002"	"Suicide"	"2"	238	5018935	4.7
	"Minnesota"	"27"	"2002"	"2002"	"Homicide"	"3"	55	5018935	1.1
	"Minnesota"	"27"	"2003"	"2003"	"Suicide"	"2"	244	5053572	4.8
	"Minnesota"	"27"	"2003"	"2003"	"Homicide"	"3"	75	5053572	1.5
	"Minnesota"	"27"	"2004"	"2004"	"Suicide"	"2"	268	5087713	5.3
	"Minnesota"	"27"	"2004"	"2004"	"Homicide"	"3"	85	5087713	1.7
	"Minnesota"	"27"	"2005"	"2005"	"Suicide"	"2"	255	5119598	5.0
	"Minnesota"	"27"	"2005"	"2005"	"Homicide"	"3"	88	5119598	1.7
	"Minnesota"	"27"	"2006"	"2006"	"Suicide"	"2"	243	5163555	4.7
	"Minnesota"	"27"	"2006"	"2006"	"Homicide"	"3"	78	5163555	1.5
	"Minnesota"	"27"	"2007"	"2007"	"Suicide"	"2"	265	5207203	5.1
	"Minnesota"	"27"	"2007"	"2007"	"Homicide"	"3"	70	5207203	1.3
	"Minnesota"	"27"	"2008"	"2008"	"Suicide"	"2"	289	5247018	5.5
	"Minnesota"	"27"	"2008"	"2008"	"Homicide"	"3"	71	5247018	1.4
	"Minnesota"	"27"	"2009"	"2009"	"Suicide"	"2"	281	5281203	5.3
	"Minnesota"	"27"	"2009"	"2009"	"Homicide"	"3"	46	5281203	0.9
	"Minnesota"	"27"	"2010"	"2010"	"Suicide"	"2"	280	5303925	5.3
	"Minnesota"	"27"	"2010"	"2010"	"Homicide"	"3"	65	5303925	1.2
	"Minnesota"	"27"	"2011"	"2011"	"Suicide"	"2"	322	5348562	6.0
	"Minnesota"	"27"	"2011"	"2011"	"Homicide"	"3"	59	5348562	1.1
	"Minnesota"	"27"	"2012"	"2012"	"Suicide"	"2"	310	5380285	5.8
	"Minnesota"	"27"	"2012"	"2012"	"Homicide"	"3"	61	5380285	1.1
	"Minnesota"	"27"	"2013"	"2013"	"Suicide"	"2"	339	5418521	6.3
	"Minnesota"	"27"	"2013"	"2013"	"Homicide"	"3"	76	5418521	1.4
	"Minnesota"	"27"	"2014"	"2014"	"Suicide"	"2"	308	5453109	5.6
	"Minnesota"	"27"	"2014"	"2014"	"Homicide"	"3"	59	5453109	1.1
	"Minnesota"	"27"	"2015"	"2015"	"Suicide"	"2"	304	5482435	5.5
	"Minnesota"	"27"	"2015"	"2015"	"Homicide"	"3"	92	5482435	1.7
	"Minnesota"	"27"	"2016"	"2016"	"Suicide"	"2"	332	5519952	6.0
	"Minnesota"	"27"	"2016"	"2016"	"Homicide"	"3"	83	5519952	1.5
	"Mississippi"	"28"	"1999"	"1999"	"Unintentional"	"1"	41	2828408	1.4
	"Mississippi"	"28"	"1999"	"1999"	"Suicide"	"2"	244	2828408	8.6
	"Mississippi"	"28"	"1999"	"1999"	"Homicide"	"3"	214	2828408	7.6
	"Mississippi"	"28"	"1999"	"1999"	"Undetermined "	"4"	10	2828408	0.4 (Unreliable)
	"Mississippi"	"28"	"2000"	"2000"	"Unintentional"	"1"	26	2844658	0.9
	"Mississippi"	"28"	"2000"	"2000"	"Suicide"	"2"	220	2844658	7.7
	"Mississippi"	"28"	"2000"	"2000"	"Homicide"	"3"	214	2844658	7.5
	"Mississippi"	"28"	"2001"	"2001"	"Unintentional"	"1"	22	2852994	0.8
	"Mississippi"	"28"	"2001"	"2001"	"Suicide"	"2"	239	2852994	8.4
	"Mississippi"	"28"	"2001"	"2001"	"Homicide"	"3"	224	2852994	7.9
	"Mississippi"	"28"	"2001"	"2001"	"Undetermined "	"4"	12	2852994	0.4 (Unreliable)
	"Mississippi"	"28"	"2002"	"2002"	"Unintentional"	"1"	21	2858681	0.7
	"Mississippi"	"28"	"2002"	"2002"	"Suicide"	"2"	254	2858681	8.9
	"Mississippi"	"28"	"2002"	"2002"	"Homicide"	"3"	208	2858681	7.3
	"Mississippi"	"28"	"2003"	"2003"	"Unintentional"	"1"	23	2868312	0.8
	"Mississippi"	"28"	"2003"	"2003"	"Suicide"	"2"	247	2868312	8.6
	"Mississippi"	"28"	"2003"	"2003"	"Homicide"	"3"	201	2868312	7.0
	"Mississippi"	"28"	"2004"	"2004"	"Unintentional"	"1"	18	2889010	0.6 (Unreliable)
	"Mississippi"	"28"	"2004"	"2004"	"Suicide"	"2"	245	2889010	8.5
	"Mississippi"	"28"	"2004"	"2004"	"Homicide"	"3"	202	2889010	7.0
	"Mississippi"	"28"	"2005"	"2005"	"Unintentional"	"1"	20	2905943	0.7
	"Mississippi"	"28"	"2005"	"2005"	"Suicide"	"2"	251	2905943	8.6
	"Mississippi"	"28"	"2005"	"2005"	"Homicide"	"3"	175	2905943	6.0
	"Mississippi"	"28"	"2006"	"2006"	"Unintentional"	"1"	20	2904978	0.7
	"Mississippi"	"28"	"2006"	"2006"	"Suicide"	"2"	219	2904978	7.5
	"Mississippi"	"28"	"2006"	"2006"	"Homicide"	"3"	222	2904978	7.6
	"Mississippi"	"28"	"2007"	"2007"	"Unintentional"	"1"	28	2928350	1.0
	"Mississippi"	"28"	"2007"	"2007"	"Suicide"	"2"	279	2928350	9.5
	"Mississippi"	"28"	"2007"	"2007"	"Homicide"	"3"	219	2928350	7.5
	"Mississippi"	"28"	"2008"	"2008"	"Unintentional"	"1"	22	2947806	0.7
	"Mississippi"	"28"	"2008"	"2008"	"Suicide"	"2"	286	2947806	9.7
	"Mississippi"	"28"	"2008"	"2008"	"Homicide"	"3"	245	2947806	8.3
	"Mississippi"	"28"	"2009"	"2009"	"Unintentional"	"1"	16	2958774	0.5 (Unreliable)
	"Mississippi"	"28"	"2009"	"2009"	"Suicide"	"2"	269	2958774	9.1
	"Mississippi"	"28"	"2009"	"2009"	"Homicide"	"3"	197	2958774	6.7
	"Mississippi"	"28"	"2010"	"2010"	"Suicide"	"2"	256	2967297	8.6
	"Mississippi"	"28"	"2010"	"2010"	"Homicide"	"3"	205	2967297	6.9
	"Mississippi"	"28"	"2011"	"2011"	"Unintentional"	"1"	29	2978162	1.0
	"Mississippi"	"28"	"2011"	"2011"	"Suicide"	"2"	268	2978162	9.0
	"Mississippi"	"28"	"2011"	"2011"	"Homicide"	"3"	221	2978162	7.4
	"Mississippi"	"28"	"2012"	"2012"	"Unintentional"	"1"	12	2984945	0.4 (Unreliable)
	"Mississippi"	"28"	"2012"	"2012"	"Suicide"	"2"	296	2984945	9.9
	"Mississippi"	"28"	"2012"	"2012"	"Homicide"	"3"	216	2984945	7.2
	"Mississippi"	"28"	"2013"	"2013"	"Unintentional"	"1"	17	2990482	0.6 (Unreliable)
	"Mississippi"	"28"	"2013"	"2013"	"Suicide"	"2"	279	2990482	9.3
	"Mississippi"	"28"	"2013"	"2013"	"Homicide"	"3"	215	2990482	7.2
	"Mississippi"	"28"	"2013"	"2013"	"Undetermined "	"4"	12	2990482	0.4 (Unreliable)
	"Mississippi"	"28"	"2014"	"2014"	"Unintentional"	"1"	17	2992400	0.6 (Unreliable)
	"Mississippi"	"28"	"2014"	"2014"	"Suicide"	"2"	251	2992400	8.4
	"Mississippi"	"28"	"2014"	"2014"	"Homicide"	"3"	259	2992400	8.7
	"Mississippi"	"28"	"2014"	"2014"	"Undetermined "	"4"	13	2992400	0.4 (Unreliable)
	"Mississippi"	"28"	"2015"	"2015"	"Unintentional"	"1"	18	2989390	0.6 (Unreliable)
	"Mississippi"	"28"	"2015"	"2015"	"Suicide"	"2"	292	2989390	9.8
	"Mississippi"	"28"	"2015"	"2015"	"Homicide"	"3"	264	2989390	8.8
	"Mississippi"	"28"	"2015"	"2015"	"Undetermined "	"4"	11	2989390	0.4 (Unreliable)
	"Mississippi"	"28"	"2016"	"2016"	"Unintentional"	"1"	21	2988726	0.7
	"Mississippi"	"28"	"2016"	"2016"	"Suicide"	"2"	268	2988726	9.0
	"Mississippi"	"28"	"2016"	"2016"	"Homicide"	"3"	282	2988726	9.4
	"Mississippi"	"28"	"2016"	"2016"	"Undetermined "	"4"	10	2988726	0.3 (Unreliable)
	"Missouri"	"29"	"1999"	"1999"	"Unintentional"	"1"	25	5561948	0.4
	"Missouri"	"29"	"1999"	"1999"	"Suicide"	"2"	426	5561948	7.7
	"Missouri"	"29"	"1999"	"1999"	"Homicide"	"3"	244	5561948	4.4
	"Missouri"	"29"	"1999"	"1999"	"Undetermined "	"4"	11	5561948	0.2 (Unreliable)
	"Missouri"	"29"	"2000"	"2000"	"Unintentional"	"1"	29	5595211	0.5
	"Missouri"	"29"	"2000"	"2000"	"Suicide"	"2"	434	5595211	7.8
	"Missouri"	"29"	"2000"	"2000"	"Homicide"	"3"	273	5595211	4.9
	"Missouri"	"29"	"2001"	"2001"	"Unintentional"	"1"	26	5641142	0.5
	"Missouri"	"29"	"2001"	"2001"	"Suicide"	"2"	427	5641142	7.6
	"Missouri"	"29"	"2001"	"2001"	"Homicide"	"3"	275	5641142	4.9
	"Missouri"	"29"	"2001"	"2001"	"Undetermined "	"4"	15	5641142	0.3 (Unreliable)
	"Missouri"	"29"	"2002"	"2002"	"Unintentional"	"1"	12	5674825	0.2 (Unreliable)
	"Missouri"	"29"	"2002"	"2002"	"Suicide"	"2"	423	5674825	7.5
	"Missouri"	"29"	"2002"	"2002"	"Homicide"	"3"	253	5674825	4.5
	"Missouri"	"29"	"2003"	"2003"	"Unintentional"	"1"	17	5709403	0.3 (Unreliable)
	"Missouri"	"29"	"2003"	"2003"	"Suicide"	"2"	411	5709403	7.2
	"Missouri"	"29"	"2003"	"2003"	"Homicide"	"3"	219	5709403	3.8
	"Missouri"	"29"	"2004"	"2004"	"Unintentional"	"1"	16	5747741	0.3 (Unreliable)
	"Missouri"	"29"	"2004"	"2004"	"Suicide"	"2"	389	5747741	6.8
	"Missouri"	"29"	"2004"	"2004"	"Homicide"	"3"	257	5747741	4.5
	"Missouri"	"29"	"2005"	"2005"	"Unintentional"	"1"	23	5790300	0.4
	"Missouri"	"29"	"2005"	"2005"	"Suicide"	"2"	427	5790300	7.4
	"Missouri"	"29"	"2005"	"2005"	"Homicide"	"3"	293	5790300	5.1
	"Missouri"	"29"	"2006"	"2006"	"Unintentional"	"1"	20	5842704	0.3
	"Missouri"	"29"	"2006"	"2006"	"Suicide"	"2"	444	5842704	7.6
	"Missouri"	"29"	"2006"	"2006"	"Homicide"	"3"	295	5842704	5.0
	"Missouri"	"29"	"2007"	"2007"	"Unintentional"	"1"	20	5887612	0.3
	"Missouri"	"29"	"2007"	"2007"	"Suicide"	"2"	452	5887612	7.7
	"Missouri"	"29"	"2007"	"2007"	"Homicide"	"3"	265	5887612	4.5
	"Missouri"	"29"	"2007"	"2007"	"Undetermined "	"4"	15	5887612	0.3 (Unreliable)
	"Missouri"	"29"	"2008"	"2008"	"Unintentional"	"1"	26	5923916	0.4
	"Missouri"	"29"	"2008"	"2008"	"Suicide"	"2"	421	5923916	7.1
	"Missouri"	"29"	"2008"	"2008"	"Homicide"	"3"	360	5923916	6.1
	"Missouri"	"29"	"2009"	"2009"	"Unintentional"	"1"	20	5961088	0.3
	"Missouri"	"29"	"2009"	"2009"	"Suicide"	"2"	471	5961088	7.9
	"Missouri"	"29"	"2009"	"2009"	"Homicide"	"3"	319	5961088	5.4
	"Missouri"	"29"	"2010"	"2010"	"Unintentional"	"1"	13	5988927	0.2 (Unreliable)
	"Missouri"	"29"	"2010"	"2010"	"Suicide"	"2"	489	5988927	8.2
	"Missouri"	"29"	"2010"	"2010"	"Homicide"	"3"	335	5988927	5.6
	"Missouri"	"29"	"2011"	"2011"	"Unintentional"	"1"	23	6010717	0.4
	"Missouri"	"29"	"2011"	"2011"	"Suicide"	"2"	513	6010717	8.5
	"Missouri"	"29"	"2011"	"2011"	"Homicide"	"3"	303	6010717	5.0
	"Missouri"	"29"	"2011"	"2011"	"Undetermined "	"4"	10	6010717	0.2 (Unreliable)
	"Missouri"	"29"	"2012"	"2012"	"Unintentional"	"1"	17	6025415	0.3 (Unreliable)
	"Missouri"	"29"	"2012"	"2012"	"Suicide"	"2"	546	6025415	9.1
	"Missouri"	"29"	"2012"	"2012"	"Homicide"	"3"	311	6025415	5.2
	"Missouri"	"29"	"2013"	"2013"	"Unintentional"	"1"	19	6042711	0.3 (Unreliable)
	"Missouri"	"29"	"2013"	"2013"	"Suicide"	"2"	556	6042711	9.2
	"Missouri"	"29"	"2013"	"2013"	"Homicide"	"3"	293	6042711	4.8
	"Missouri"	"29"	"2014"	"2014"	"Unintentional"	"1"	14	6060930	0.2 (Unreliable)
	"Missouri"	"29"	"2014"	"2014"	"Suicide"	"2"	588	6060930	9.7
	"Missouri"	"29"	"2014"	"2014"	"Homicide"	"3"	327	6060930	5.4
	"Missouri"	"29"	"2015"	"2015"	"Unintentional"	"1"	18	6076204	0.3 (Unreliable)
	"Missouri"	"29"	"2015"	"2015"	"Suicide"	"2"	605	6076204	10.0
	"Missouri"	"29"	"2015"	"2015"	"Homicide"	"3"	459	6076204	7.6
	"Missouri"	"29"	"2016"	"2016"	"Unintentional"	"1"	13	6093000	0.2 (Unreliable)
	"Missouri"	"29"	"2016"	"2016"	"Suicide"	"2"	650	6093000	10.7
	"Missouri"	"29"	"2016"	"2016"	"Homicide"	"3"	464	6093000	7.6
	"Montana"	"30"	"1999"	"1999"	"Suicide"	"2"	96	897507	10.7
	"Montana"	"30"	"1999"	"1999"	"Homicide"	"3"	17	897507	1.9 (Unreliable)
	"Montana"	"30"	"2000"	"2000"	"Suicide"	"2"	107	902195	11.9
	"Montana"	"30"	"2000"	"2000"	"Homicide"	"3"	17	902195	1.9 (Unreliable)
	"Montana"	"30"	"2001"	"2001"	"Suicide"	"2"	133	906961	14.7
